time,obs,obs_id,id
32.0,23.109040305392842,1,5
32.75,29.931745305586873,1,5
33.5,13.897678002595935,1,5
34.25,11.655148557899109,1,5
35.0,16.43439628900108,1,5
35.75,7.4753676059033385,1,5
36.5,11.394786258377769,1,5
37.25,9.683049127222445,1,5
38.0,10.399490701346952,1,5
38.75,14.331301117558791,1,5
39.5,18.544220989610675,1,5
40.25,8.295677625052821,1,5
41.0,9.40815146946127,1,5
41.75,3.483291943438822,1,5
42.5,0.19093158327159893,1,5
43.25,-2.2336028811530517,1,5
44.0,-0.05093006864746075,1,5
44.75,-1.1750715054872618,1,5
45.5,2.061116967080029,1,5
46.25,8.912507975729163,1,5
47.0,9.9502558212258,1,5
47.75,17.197553948704712,1,5
0.5,-2.1895765098398146,1,6
1.25,3.4189125367288185,1,6
2.0,3.8032745484790813,1,6
2.75,8.311892200687561,1,6
3.5,1.7699081580006462,1,6
4.25,18.50314050062444,1,6
5.0,6.787752809539105,1,6
5.75,5.145667285579788,1,6
6.5,18.296826473491727,1,6
7.25,12.145089374347371,1,6
8.0,28.774080808872,1,6
8.75,26.60925132513969,1,6
9.5,20.26748431779322,1,6
10.25,15.314143220543727,1,6
11.0,14.103903425700027,1,6
11.75,3.9713428968242273,1,6
12.5,3.0902398773487763,1,6
13.25,2.8544665060492327,1,6
14.0,3.1348723110699734,1,6
14.75,-3.0083718428028012,1,6
15.5,1.0840484997904842,1,6
16.25,1.8336747743461073,1,6
17.0,0.19584687409762094,1,6
17.75,-0.9349480187225484,1,6
18.5,1.1895546272187971,1,6
19.25,-0.6823056576543831,1,6
20.0,2.3443320483514944,1,6
20.75,4.002182322466899,1,6
21.5,3.3301102667737466,1,6
22.25,17.459807439949838,1,6
23.0,4.208556014216332,1,6
23.75,1.4181979724350307,1,6
24.5,16.575497787346944,1,6
25.25,13.067486931261465,1,6
26.0,3.955278682144808,1,6
26.75,23.361966740244316,1,6
27.5,21.1884560758964,1,6
28.25,13.748292689325513,1,6
29.0,5.603567527849316,1,6
29.75,0.7608512979477129,1,6
30.5,23.240122561591665,1,6
31.25,18.13733970454144,1,6
32.0,5.363234014609847,1,6
32.75,29.26117918190215,1,6
33.5,6.006289013862295,1,6
34.25,2.5104182535711375,1,6
35.0,6.93390019151447,1,6
35.75,11.941302632843684,1,6
36.5,4.210051222114363,1,6
37.25,6.759027136100208,1,6
38.0,7.459529507496605,1,6
38.75,0.9170861512607056,1,6
39.5,-1.7441386127215628,1,6
40.25,-0.975237078261804,1,6
41.0,5.703189311610848,1,6
41.75,-1.6452355761211261,1,6
42.5,0.16092617436840168,1,6
43.25,0.29556923365338245,1,6
44.0,5.407229483693703,1,6
44.75,4.162870520066416,1,6
45.5,1.4738001225342925,1,6
46.25,3.1035530962607405,1,6
47.0,8.855571976125491,1,6
47.75,2.842770691389731,1,6
0.5,9.720881315665723,1,7
1.25,5.680821876084228,1,7
2.0,13.58790607403068,1,7
2.75,17.88937023278051,1,7
3.5,23.64750312894847,1,7
4.25,7.738066102271808,1,7
5.0,23.881575551929334,1,7
5.75,13.67620948796877,1,7
6.5,9.597193690106707,1,7
7.25,11.423820301427734,1,7
8.0,9.991758821477351,1,7
8.75,17.919019540026003,1,7
9.5,32.49316900850659,1,7
10.25,15.81795973936859,1,7
11.0,24.55222642669349,1,7
11.75,16.834192068429928,1,7
12.5,20.863099864371264,1,7
13.25,40.1799542271121,1,7
14.0,23.6430107909287,1,7
14.75,15.836008389517024,1,7
15.5,2.989068817376884,1,7
16.25,2.293673196490104,1,7
17.0,11.226096543195249,1,7
17.75,4.49462897999018,1,7
18.5,1.1745218084176992,1,7
19.25,-1.37010145860859,1,7
20.0,-2.756072003345569,1,7
20.75,-3.9562442421604462,1,7
21.5,-0.43262798262169616,1,7
22.25,0.5690851289596469,1,7
23.0,1.155462684106214,1,7
23.75,-5.392405678323987,1,7
24.5,-0.01749482189546292,1,7
25.25,6.183762019561005,1,7
26.0,1.5255734521052982,1,7
26.75,11.562045912369722,1,7
27.5,26.86177304309953,1,7
28.25,19.991136308427137,1,7
29.0,13.89774370359351,1,7
29.75,18.620083859983367,1,7
30.5,18.058584939903493,1,7
31.25,21.524663939476547,1,7
32.0,32.70424298954966,1,7
32.75,19.788890614896765,1,7
33.5,39.93917410060587,1,7
34.25,17.012230144513538,1,7
35.0,4.876690788699779,1,7
35.75,17.071825169639695,1,7
36.5,30.970448419485376,1,7
37.25,17.07477201314524,1,7
38.0,5.1893648790779885,1,7
38.75,-2.2897821911181757,1,7
39.5,1.2629654073290362,1,7
40.25,4.718062522675948,1,7
41.0,0.5425287964147079,1,7
41.75,1.607424847754593,1,7
42.5,2.792669104689031,1,7
43.25,1.0001746885242826,1,7
44.0,2.2553777402563964,1,7
44.75,-0.9847183031901381,1,7
45.5,1.198819122537099,1,7
46.25,1.838127154036485,1,7
47.0,1.6113997005495884,1,7
47.75,6.887897571870239,1,7
0.5,2.7792024008491443,1,8
1.25,8.850978936351455,1,8
2.0,13.032909328045958,1,8
2.75,12.164317508227901,1,8
3.5,29.140756080122053,1,8
4.25,51.14496219059373,1,8
5.0,57.68397979010642,1,8
5.75,55.34631360596472,1,8
6.5,47.383704335268206,1,8
7.25,44.12384678864083,1,8
8.0,39.757720840677514,1,8
8.75,22.58797225729715,1,8
9.5,34.79881265372371,1,8
10.25,31.652879414998846,1,8
11.0,17.608773148473766,1,8
11.75,19.74889176164245,1,8
12.5,42.08049649973357,1,8
13.25,18.17668733470592,1,8
14.0,2.8623347438550706,1,8
14.75,2.041937908641361,1,8
15.5,-2.358807282889755,1,8
16.25,9.066746039078492,1,8
17.0,2.9838252818745925,1,8
17.75,2.4442925299159652,1,8
18.5,0.5990346528484976,1,8
19.25,-2.164708373825532,1,8
20.0,-0.610521793678398,1,8
20.75,0.5452034821286965,1,8
21.5,-1.7345595342086702,1,8
22.25,12.003429589994033,1,8
23.0,18.34567236686757,1,8
23.75,8.132115086130758,1,8
24.5,19.26982701017196,1,8
25.25,43.77156787195455,1,8
26.0,41.45250742592408,1,8
26.75,6.1179292961771266,1,8
27.5,3.2234077109219927,1,8
28.25,28.80099108364482,1,8
29.0,31.950531353804532,1,8
29.75,34.00810751369671,1,8
30.5,22.89027509156874,1,8
31.25,29.010911659354328,1,8
32.0,14.398307795266582,1,8
32.75,29.061399680806897,1,8
33.5,12.456918921554063,1,8
34.25,27.985662409617944,1,8
35.0,27.854966988658756,1,8
35.75,3.6048765675325547,1,8
36.5,-1.8476249111968888,1,8
37.25,-1.1034176081258433,1,8
38.0,1.0951134695387341,1,8
38.75,-0.38112386046603336,1,8
39.5,-1.9268780362651767,1,8
40.25,3.380413639197184,1,8
41.0,0.24611997555145676,1,8
41.75,6.789428377473099,1,8
42.5,4.124074319494307,1,8
43.25,1.8682038676107262,1,8
44.0,2.3511814356580434,1,8
44.75,4.317765630117437,1,8
45.5,1.1335045110634092,1,8
46.25,-0.4850177627687304,1,8
47.0,2.399547589418332,1,8
47.75,1.21932722852014,1,8
0.5,4.398432662100575,1,9
1.25,10.72065810720723,1,9
2.0,36.31962344901905,1,9
2.75,44.73577854797319,1,9
3.5,49.77058279786745,1,9
4.25,53.070496568901234,1,9
5.0,27.78231085671728,1,9
5.75,22.758182695257723,1,9
6.5,23.05519028754128,1,9
7.25,35.869881734839986,1,9
8.0,46.44172776538031,1,9
8.75,55.603885107155605,1,9
9.5,13.131515038089667,1,9
10.25,6.226398083614786,1,9
11.0,18.10700709910434,1,9
11.75,26.505223197562753,1,9
12.5,11.31561906059146,1,9
13.25,7.133748086801561,1,9
14.0,20.255641624981884,1,9
14.75,27.371338323854598,1,9
15.5,7.76138142896021,1,9
16.25,-0.11032553260237243,1,9
17.0,2.009974935495038,1,9
17.75,1.5440175877029467,1,9
18.5,0.21358838588674353,1,9
19.25,-2.7938027839307966,1,9
20.0,1.678938536194882,1,9
20.75,2.924913338217556,1,9
21.5,-1.0745150217868655,1,9
22.25,0.9334462026529831,1,9
23.0,4.864394627628022,1,9
23.75,16.278750996730945,1,9
24.5,19.692203129618232,1,9
25.25,10.899130195338397,1,9
26.0,23.16507056973039,1,9
26.75,29.7857571790584,1,9
27.5,22.24583243146544,1,9
28.25,16.10259084505717,1,9
29.0,17.504410245009005,1,9
29.75,21.199924707851594,1,9
30.5,68.73735457121872,1,9
31.25,42.85480917349494,1,9
32.0,32.06530931326012,1,9
32.75,38.43284765607398,1,9
33.5,42.24020215358902,1,9
34.25,49.89659760020123,1,9
35.0,33.39831902410558,1,9
35.75,27.066046946942997,1,9
36.5,37.04178825489978,1,9
37.25,11.585981394785808,1,9
38.0,14.881790935802412,1,9
38.75,23.278513580662278,1,9
39.5,12.889055133554338,1,9
40.25,4.389383220123957,1,9
41.0,12.63873852769602,1,9
41.75,9.679132194138083,1,9
42.5,-0.7814982074589925,1,9
43.25,2.3966317969963344,1,9
44.0,4.254632495878702,1,9
44.75,4.314540509427942,1,9
45.5,5.587818223331788,1,9
46.25,22.64518342124535,1,9
47.0,38.728887359132045,1,9
47.75,10.457114436929213,1,9
0.5,3.506231971460705,1,10
1.25,12.249028975962878,1,10
2.0,12.809116489498763,1,10
2.75,37.6692806654494,1,10
3.5,38.28882065080928,1,10
4.25,34.6803043083556,1,10
5.0,42.17026278852984,1,10
5.75,69.59922933511662,1,10
6.5,56.817026182707814,1,10
7.25,62.583083261350964,1,10
8.0,58.31386341047584,1,10
8.75,35.22312626543304,1,10
9.5,45.63306426274158,1,10
10.25,63.414838034550094,1,10
11.0,44.257740795177774,1,10
11.75,35.74839122638947,1,10
12.5,51.23966722397146,1,10
13.25,31.687053127552854,1,10
14.0,22.124615366342617,1,10
14.75,13.885154120887982,1,10
15.5,9.630764236839347,1,10
16.25,9.3767993052227,1,10
17.0,6.275658165865967,1,10
17.75,6.537940013081563,1,10
18.5,1.7746747315398759,1,10
19.25,-1.2355005739004428,1,10
20.0,1.111138174716707,1,10
20.75,3.6485823389513676,1,10
21.5,1.4225284772623,1,10
22.25,8.89573224746396,1,10
23.0,25.747898264881997,1,10
23.75,29.17876143498649,1,10
24.5,16.036090616890707,1,10
25.25,23.982196589001926,1,10
26.0,26.528611025851944,1,10
26.75,48.41630157421949,1,10
27.5,34.2342071468626,1,10
28.25,32.056360066242156,1,10
29.0,29.2172099473531,1,10
29.75,36.55667847313434,1,10
30.5,54.376405379773004,1,10
31.25,33.867285240346355,1,10
32.0,69.64972008377151,1,10
32.75,40.035766406478295,1,10
33.5,57.38949232608739,1,10
34.25,31.107765577163192,1,10
35.0,15.720292128962786,1,10
35.75,33.52008627559586,1,10
36.5,20.281604758327102,1,10
37.25,19.881509218066203,1,10
38.0,25.43273837305399,1,10
38.75,17.571721027572934,1,10
39.5,13.098148128982906,1,10
40.25,2.907672780305368,1,10
41.0,0.4074499104464675,1,10
41.75,-0.5215665841928765,1,10
42.5,1.3053292694354746,1,10
43.25,-0.45896169837399287,1,10
44.0,0.26367623239918075,1,10
44.75,0.5273335323950026,1,10
45.5,-1.4266170349253222,1,10
46.25,2.9859208449095007,1,10
47.0,-1.3649126731644876,1,10
47.75,4.954609422706719,1,10
0.5,16.66677535024773,1,11
1.25,45.12054603818635,1,11
2.0,53.15663688259607,1,11
2.75,87.52915073219818,1,11
3.5,49.877358783674865,1,11
4.25,26.76543155079158,1,11
5.0,51.39961309519693,1,11
5.75,57.89729433521462,1,11
6.5,47.849572850275614,1,11
7.25,34.48119589679995,1,11
8.0,26.31582555138152,1,11
8.75,80.64998218597826,1,11
9.5,55.23480363464177,1,11
10.25,15.462310562328076,1,11
11.0,81.3504481633756,1,11
11.75,39.10362227872745,1,11
12.5,46.39734853461231,1,11
13.25,33.11539308127638,1,11
14.0,4.4749493127209385,1,11
14.75,19.18183659379414,1,11
15.5,40.391922954060455,1,11
16.25,9.416458910816191,1,11
17.0,1.8175797877816007,1,11
17.75,0.45765445253945014,1,11
18.5,1.493779035084184,1,11
19.25,11.501267836425825,1,11
20.0,15.059161874275475,1,11
20.75,9.588236991843536,1,11
21.5,-0.298720279310954,1,11
22.25,20.406546171245207,1,11
23.0,13.324639236217353,1,11
23.75,28.516242815509518,1,11
24.5,26.162255157405085,1,11
25.25,23.81865964966153,1,11
26.0,53.772232443168654,1,11
26.75,24.556118784522134,1,11
27.5,29.40577212743146,1,11
28.25,35.05765347037294,1,11
29.0,66.19876054033517,1,11
29.75,27.597148498635992,1,11
30.5,34.912094486491135,1,11
31.25,27.75925760552518,1,11
32.0,42.232945432827194,1,11
32.75,28.163802642701604,1,11
33.5,40.77506937643371,1,11
34.25,52.72809251126701,1,11
35.0,23.820466578361394,1,11
35.75,26.91100176220038,1,11
36.5,16.34598988697077,1,11
37.25,13.690898678445649,1,11
38.0,2.275411261666824,1,11
38.75,13.576737666005949,1,11
39.5,13.178946405120003,1,11
40.25,14.258499610740497,1,11
41.0,1.877035912231668,1,11
41.75,-0.7759636340624766,1,11
42.5,0.2818127585096968,1,11
43.25,0.14313018076320663,1,11
44.0,-1.9131715838347332,1,11
44.75,1.9811810093759157,1,11
45.5,19.38936657386931,1,11
46.25,10.771203667295222,1,11
47.0,7.644122748838347,1,11
47.75,1.5063555581643706,1,11
0.5,2.948442744729754,1,12
1.25,28.372834564875543,1,12
2.0,34.00127331583702,1,12
2.75,35.3118008307707,1,12
3.5,34.65657747454423,1,12
4.25,49.682032222548735,1,12
5.0,44.07645204727345,1,12
5.75,30.231664369104152,1,12
6.5,22.74309328820781,1,12
7.25,45.72305245325721,1,12
8.0,47.47732117042899,1,12
8.75,15.088189310685687,1,12
9.5,9.197299373462732,1,12
10.25,7.1383949292416045,1,12
11.0,14.803252394113615,1,12
11.75,17.031434797886597,1,12
12.5,13.344750062905963,1,12
13.25,11.813919631792734,1,12
14.0,12.543902628839042,1,12
14.75,13.540661080346423,1,12
15.5,4.122029180704164,1,12
16.25,0.4770877848558459,1,12
17.0,3.2422598820806745,1,12
17.75,1.746724403312542,1,12
18.5,1.0027605469059941,1,12
19.25,1.1641257515048307,1,12
20.0,4.126888796425676,1,12
20.75,-0.8512885357024603,1,12
21.5,0.9258433019070771,1,12
22.25,2.5587963696946288,1,12
23.0,6.094168950333836,1,12
23.75,9.328924569961563,1,12
24.5,24.559637443897845,1,12
25.25,36.19122768543786,1,12
26.0,19.485283810642656,1,12
26.75,6.226059941280507,1,12
27.5,22.382251813557527,1,12
28.25,27.75381614554744,1,12
29.0,22.274055126887564,1,12
29.75,12.488915323227378,1,12
30.5,4.371232864112739,1,12
31.25,27.308213585849295,1,12
32.0,44.35877102978867,1,12
32.75,30.14764313559168,1,12
33.5,14.67738316215632,1,12
34.25,17.206753472620274,1,12
35.0,8.753040658496378,1,12
35.75,12.526327676451261,1,12
36.5,4.478846912568427,1,12
37.25,8.044280680620757,1,12
38.0,6.584104207211191,1,12
38.75,4.5756622738213055,1,12
39.5,1.893160078556554,1,12
40.25,3.6923224851936585,1,12
41.0,2.4057347796333826,1,12
41.75,0.21788476779595856,1,12
42.5,-2.1081984705847736,1,12
43.25,0.18155460069396412,1,12
44.0,-0.25298234974975453,1,12
44.75,-2.3661136936713993,1,12
45.5,12.395111927538338,1,12
46.25,11.59346009904987,1,12
47.0,10.52638496116241,1,12
47.75,17.70423380919491,1,12
0.5,8.598801138222274,1,13
1.25,29.980387449433376,1,13
2.0,18.44302280230336,1,13
2.75,45.44372543022385,1,13
3.5,49.19324494294871,1,13
4.25,38.71216319643547,1,13
5.0,45.47214915776054,1,13
5.75,49.092667656309395,1,13
6.5,81.69723276887419,1,13
7.25,61.423726006080926,1,13
8.0,80.41309244410856,1,13
8.75,74.02078632034518,1,13
9.5,41.18600918425701,1,13
10.25,19.168764937136224,1,13
11.0,9.451751718117894,1,13
11.75,18.523242991331472,1,13
12.5,34.18135355530788,1,13
13.25,20.203458418521745,1,13
14.0,11.691574120863082,1,13
14.75,22.74697520140755,1,13
15.5,15.284768882071845,1,13
16.25,3.833277905502881,1,13
17.0,3.0344789859964414,1,13
17.75,3.458458081000004,1,13
18.5,1.8400195566249733,1,13
19.25,0.12951381686856614,1,13
20.0,2.50871107527455,1,13
20.75,10.076276188417008,1,13
21.5,6.594073254463847,1,13
22.25,11.26635499013957,1,13
23.0,27.451536530103176,1,13
23.75,41.61732038005189,1,13
24.5,38.018852424150005,1,13
25.25,11.383534890803496,1,13
26.0,13.829299300332286,1,13
26.75,20.05821978440613,1,13
27.5,8.096437183689178,1,13
28.25,29.177695348934506,1,13
29.0,37.30826571560334,1,13
29.75,72.50463202426091,1,13
30.5,75.1620209798493,1,13
31.25,54.67883272197901,1,13
32.0,58.21418005563189,1,13
32.75,43.57079308858304,1,13
33.5,44.517622743180155,1,13
34.25,68.07302538024463,1,13
35.0,46.695513053159004,1,13
35.75,37.23068742266726,1,13
36.5,13.308900047767256,1,13
37.25,10.914005404352972,1,13
38.0,20.18418730464835,1,13
38.75,10.32239748068453,1,13
39.5,12.378667434483798,1,13
40.25,5.605320831463164,1,13
41.0,1.9744934867034294,1,13
41.75,-0.3283105370359669,1,13
42.5,1.0108531696391305,1,13
43.25,3.4664522869262604,1,13
44.0,-3.888636968451753,1,13
44.75,1.9574124466730245,1,13
45.5,0.6132288944375487,1,13
46.25,1.6495762071887425,1,13
47.0,3.433192567841876,1,13
47.75,21.901727425129504,1,13
0.5,1.2306112118582389,1,14
1.25,0.4026301934239064,1,14
2.0,3.5876989436320406,1,14
2.75,25.95081724599274,1,14
3.5,8.115981577520362,1,14
4.25,1.2849763927277489,1,14
5.0,29.209855274631483,1,14
5.75,10.721885799538441,1,14
6.5,25.15557732697121,1,14
7.25,39.42309671251478,1,14
8.0,17.749191743505396,1,14
8.75,43.09883603794938,1,14
9.5,43.29111808060054,1,14
10.25,34.679192767294545,1,14
11.0,36.78783909991709,1,14
11.75,11.86509961237821,1,14
12.5,-1.481413897431568,1,14
13.25,-1.0570842145580988,1,14
14.0,-1.6844772792639733,1,14
14.75,-2.303143967106695,1,14
15.5,10.827921017645718,1,14
16.25,1.3377407294206132,1,14
17.0,-2.177028091531304,1,14
17.75,0.9461059714188889,1,14
