time,obs,obs_id,id
40.25,-1.0091411864104871,1,2
41.0,-2.1115013207347846,1,2
41.75,-2.750963849216676,1,2
42.5,-1.6670130696912013,1,2
43.25,0.16543921042753262,1,2
44.0,3.483435110577515,1,2
44.75,1.7232636356768143,1,2
45.5,3.147070424169964,1,2
46.25,11.878839838698093,1,2
47.0,16.92102729848672,1,2
47.75,10.765038435169368,1,2
0.5,-2.301430517549,1,3
1.25,10.674377707230907,1,3
2.0,52.04798345053973,1,3
2.75,44.64266122201397,1,3
3.5,31.50352927174172,1,3
4.25,22.272643861487133,1,3
5.0,30.969097144325755,1,3
5.75,32.25377525877962,1,3
6.5,16.509104613278126,1,3
7.25,31.541222431838893,1,3
8.0,24.351752246162416,1,3
8.75,17.39550978496582,1,3
9.5,34.23073974926649,1,3
10.25,57.25645083840459,1,3
11.0,20.336600944995432,1,3
11.75,12.076460639814702,1,3
12.5,17.777760926151604,1,3
13.25,6.4403567817331275,1,3
14.0,1.8945953171114858,1,3
14.75,1.202589716120813,1,3
15.5,-0.7622067168557954,1,3
16.25,-0.7488793177291113,1,3
17.0,-3.1847553583592005,1,3
17.75,0.8723484940425597,1,3
18.5,1.4630147332884824,1,3
19.25,6.40490811979103,1,3
20.0,-0.12424199873659703,1,3
20.75,-0.36523785860042923,1,3
21.5,5.3726225458578405,1,3
22.25,12.081445979962423,1,3
23.0,10.274064705574183,1,3
23.75,4.4762976746670375,1,3
24.5,13.06384661902832,1,3
25.25,2.899372915038165,1,3
26.0,30.37475870927259,1,3
26.75,39.38794827877905,1,3
27.5,26.54277367835906,1,3
28.25,27.18174356712089,1,3
29.0,20.950487759394434,1,3
29.75,38.84155738976025,1,3
30.5,20.034524642684048,1,3
31.25,24.411816597026164,1,3
32.0,29.66333825752627,1,3
32.75,20.666353431363905,1,3
33.5,36.132681843687244,1,3
34.25,36.745165860504756,1,3
35.0,14.015514149387677,1,3
35.75,7.0921816212125925,1,3
36.5,0.17996328197332678,1,3
37.25,5.1175126754404205,1,3
38.0,7.492495451828937,1,3
38.75,3.37031977008119,1,3
39.5,1.2375493446003447,1,3
40.25,6.426134421407713,1,3
41.0,1.1822449833709991,1,3
41.75,-0.5415498009376892,1,3
42.5,-2.950497897807763,1,3
43.25,-1.7715172939897623,1,3
44.0,-1.6220888418592498,1,3
44.75,-0.18764391195085905,1,3
45.5,18.356915391517337,1,3
46.25,15.380085084067218,1,3
47.0,3.923928342299467,1,3
47.75,-0.9321149202642143,1,3
0.5,7.896211904010132,1,4
1.25,9.756462369208972,1,4
2.0,41.5436035381264,1,4
2.75,28.33987582151516,1,4
3.5,18.90362188356819,1,4
4.25,35.42549727866136,1,4
5.0,59.857764852339756,1,4
5.75,43.95616651861101,1,4
6.5,28.71038877905133,1,4
7.25,23.897752260094126,1,4
8.0,41.09741288735549,1,4
8.75,25.64421230293115,1,4
9.5,18.50165418589222,1,4
10.25,12.08336454511078,1,4
11.0,24.958438051081604,1,4
11.75,14.106802105300588,1,4
12.5,3.9529087678413077,1,4
13.25,3.600013303555932,1,4
14.0,2.9301874112289106,1,4
14.75,3.567303881189972,1,4
15.5,2.0556567258400236,1,4
16.25,6.957960008859884,1,4
17.0,1.4077519020038067,1,4
17.75,0.2580575375186261,1,4
18.5,-1.846131846008313,1,4
19.25,0.05913191390888607,1,4
20.0,1.6525029763499015,1,4
20.75,4.748769836507337,1,4
21.5,8.25929235702185,1,4
22.25,4.863307420430383,1,4
23.0,3.704968936793581,1,4
23.75,32.97066647380109,1,4
24.5,19.06361093318154,1,4
25.25,9.94893676276456,1,4
26.0,4.903742307394126,1,4
26.75,45.7784475209531,1,4
27.5,33.904128588952524,1,4
28.25,32.81787802029882,1,4
29.0,44.053994836976734,1,4
29.75,46.046000303842725,1,4
30.5,38.62476526210339,1,4
31.25,7.535678202029901,1,4
32.0,5.545182804571898,1,4
32.75,-0.7984431490237762,1,4
33.5,11.930294245519043,1,4
34.25,7.695497498777839,1,4
35.0,18.34112228463505,1,4
35.75,11.585355514697707,1,4
36.5,8.82521536694512,1,4
37.25,6.769478320703693,1,4
38.0,12.462344419193474,1,4
38.75,-0.07201917967199045,1,4
39.5,2.1236850697193015,1,4
40.25,10.495932452749573,1,4
41.0,4.16671504812103,1,4
41.75,4.269574449376175,1,4
42.5,-0.9045478923072757,1,4
43.25,-3.809858844601464,1,4
44.0,-0.29602464274959034,1,4
44.75,-0.6010326299154429,1,4
45.5,12.969967167278039,1,4
46.25,12.733402394464072,1,4
47.0,18.732188381121023,1,4
47.75,5.598436822887713,1,4
0.5,-2.6796248254170294,1,5
1.25,13.688325175242237,1,5
2.0,15.346928221102655,1,5
2.75,44.226417418653064,1,5
3.5,33.64128462268159,1,5
4.25,33.96109978287638,1,5
5.0,67.71100854427851,1,5
5.75,81.30350987235246,1,5
6.5,58.25994994988245,1,5
7.25,78.70789625010642,1,5
8.0,48.98343495440904,1,5
8.75,40.889934733068856,1,5
9.5,40.72089424889821,1,5
10.25,23.790189396148286,1,5
11.0,67.69196238032707,1,5
11.75,57.907421327811385,1,5
12.5,43.58894912991674,1,5
13.25,23.55961900896292,1,5
14.0,20.84021038641044,1,5
14.75,7.349068402836627,1,5
15.5,-3.1812420540234196,1,5
16.25,0.5087409662609149,1,5
17.0,-0.13624267279297883,1,5
17.75,-0.46787615517459336,1,5
18.5,4.863913575352203,1,5
19.25,-0.9163326404978478,1,5
20.0,24.391769869010915,1,5
20.75,8.251015707564482,1,5
21.5,2.6636702174651083,1,5
22.25,3.2874487295952033,1,5
23.0,11.276242641629588,1,5
23.75,-1.0291464533549881,1,5
24.5,18.55467050654034,1,5
25.25,0.9628869057933951,1,5
26.0,24.530143266752948,1,5
26.75,81.06254010222143,1,5
27.5,24.739490520168108,1,5
28.25,40.35842791895657,1,5
29.0,34.92471880008333,1,5
29.75,62.92688426208969,1,5
30.5,44.953533826891125,1,5
31.25,67.42080088380517,1,5
32.0,28.458346472926145,1,5
32.75,49.82490943634001,1,5
33.5,33.348601586817374,1,5
34.25,24.31361954342047,1,5
35.0,24.20929050691912,1,5
35.75,5.686368425401638,1,5
36.5,31.5736392446277,1,5
37.25,18.700187680989426,1,5
38.0,13.597342295274071,1,5
38.75,12.37586234529261,1,5
39.5,4.907162320508756,1,5
40.25,2.6534086622084123,1,5
41.0,1.0473458676348566,1,5
41.75,-0.6521801502383999,1,5
42.5,2.8156218816476364,1,5
43.25,1.8351299424353735,1,5
44.0,0.5787505192040416,1,5
44.75,0.09541192056955478,1,5
45.5,-1.6509385890515667,1,5
46.25,-1.068583731802978,1,5
47.0,-0.9422964504435325,1,5
47.75,34.10933600382031,1,5
0.5,22.701786572691297,1,6
1.25,16.562508805931294,1,6
2.0,9.008406475887634,1,6
2.75,-1.6933603443362975,1,6
3.5,3.882273002849008,1,6
4.25,22.302218963626522,1,6
5.0,17.632758071008674,1,6
5.75,12.350961383094207,1,6
6.5,7.956295666304385,1,6
7.25,17.88310968579615,1,6
8.0,17.1237630972365,1,6
8.75,21.748583093930222,1,6
9.5,10.75044084124484,1,6
10.25,17.634982197964014,1,6
11.0,9.445808722289692,1,6
11.75,6.90167180873574,1,6
12.5,5.234490088836576,1,6
13.25,-2.6556667520438317,1,6
14.0,-1.0981776265128236,1,6
14.75,-1.02724221791063,1,6
15.5,-2.404398117783117,1,6
16.25,-1.8636712838000422,1,6
17.0,-1.4965337492041368,1,6
17.75,2.495666852978761,1,6
18.5,0.9577723224990318,1,6
19.25,-1.5891658858491615,1,6
20.0,-0.19580602840628106,1,6
20.75,3.1780982191937364,1,6
21.5,-0.6374241863721888,1,6
22.25,-0.04040237752185946,1,6
23.0,0.9793422794726669,1,6
23.75,0.9217708016659447,1,6
24.5,3.2249921352156328,1,6
25.25,-0.6637845936476788,1,6
26.0,-1.0467309138581964,1,6
26.75,0.6920996274386044,1,6
27.5,-0.7941900451217676,1,6
28.25,3.097098767379553,1,6
29.0,7.240116193051102,1,6
29.75,14.17680228381531,1,6
30.5,8.04745587360199,1,6
31.25,18.138733286154793,1,6
32.0,17.324793965863496,1,6
32.75,4.524453218716744,1,6
33.5,8.340750358703591,1,6
34.25,6.537469922258143,1,6
35.0,12.901460985526601,1,6
35.75,4.940010649254711,1,6
36.5,7.097985386191189,1,6
37.25,3.0730544875625445,1,6
38.0,6.965263244275217,1,6
38.75,0.8786521813617105,1,6
39.5,1.9656780995151761,1,6
40.25,1.3547071336151435,1,6
41.0,0.021114467250920494,1,6
41.75,0.5894582210768303,1,6
42.5,1.2397217672069811,1,6
43.25,10.078856746564288,1,6
44.0,-0.6019634646137189,1,6
44.75,2.6322255419288325,1,6
45.5,-1.2201778260472476,1,6
46.25,1.9362324265485613,1,6
47.0,1.389638280412625,1,6
47.75,-0.10686476230520678,1,6
0.5,10.162057611724338,1,7
1.25,42.45392041930706,1,7
2.0,65.94918208619309,1,7
2.75,67.15047874081249,1,7
3.5,58.27091821341478,1,7
4.25,31.29071083968707,1,7
5.0,68.19608593176324,1,7
5.75,89.51392150538777,1,7
6.5,61.0265681809628,1,7
7.25,76.18422547856869,1,7
8.0,78.43747165705449,1,7
8.75,80.77206848850977,1,7
9.5,48.6695471736675,1,7
10.25,33.618490386892994,1,7
11.0,48.80984174400813,1,7
11.75,53.085197218461104,1,7
12.5,42.83640426034484,1,7
13.25,71.16728424015983,1,7
14.0,85.00735655704767,1,7
14.75,48.660615319214315,1,7
15.5,41.36333084361435,1,7
16.25,36.977049906975424,1,7
17.0,9.179998797434099,1,7
17.75,12.524455005957618,1,7
18.5,1.5823842021327805,1,7
19.25,-0.11010852397831916,1,7
20.0,6.552491893062214,1,7
20.75,1.6404003767261077,1,7
21.5,13.549807995996451,1,7
22.25,26.699584883963205,1,7
23.0,8.130515936801858,1,7
23.75,6.6851221937522,1,7
24.5,24.33585236097494,1,7
25.25,71.72936282574653,1,7
26.0,61.53295547732948,1,7
26.75,106.5656605234842,1,7
27.5,74.59197329618026,1,7
28.25,50.59030231550955,1,7
29.0,71.99281155777918,1,7
29.75,82.04282902048224,1,7
30.5,45.41627544996415,1,7
31.25,120.67031921135172,1,7
32.0,76.57724702050899,1,7
32.75,90.29605732444796,1,7
33.5,82.6664522515396,1,7
34.25,45.60850242915334,1,7
35.0,41.65492788867842,1,7
35.75,35.64999300523587,1,7
36.5,27.501373525275906,1,7
37.25,24.14817367247336,1,7
38.0,33.59273530604671,1,7
38.75,13.134144792940596,1,7
39.5,12.70117901336331,1,7
40.25,8.99243251472145,1,7
41.0,9.94865609035551,1,7
41.75,3.4329403292142353,1,7
42.5,-4.074447060222537,1,7
43.25,-2.520347969287638,1,7
44.0,-0.14816156917794318,1,7
44.75,2.23232042980084,1,7
45.5,27.079955254811978,1,7
46.25,33.3644141294996,1,7
47.0,18.84696208322418,1,7
47.75,9.520504813579022,1,7
0.5,-0.3373483359056841,1,8
1.25,33.32720769781046,1,8
2.0,62.87388504869552,1,8
2.75,40.666003414004734,1,8
3.5,25.87913584883048,1,8
4.25,46.72722116751909,1,8
5.0,39.86722805675969,1,8
5.75,33.212132181587,1,8
6.5,16.665470550439924,1,8
7.25,12.914288492643657,1,8
8.0,41.83339597739049,1,8
8.75,34.99589397371157,1,8
9.5,45.43413415169833,1,8
10.25,37.95910018095437,1,8
11.0,57.60283761703865,1,8
11.75,38.59528544982703,1,8
12.5,47.2728247152777,1,8
13.25,42.60208947406015,1,8
14.0,20.803394037733035,1,8
14.75,16.793831788759658,1,8
15.5,15.681377665225813,1,8
16.25,-1.2141730297536037,1,8
17.0,-0.12012948257071156,1,8
17.75,0.2435749743892204,1,8
18.5,-2.2210208028712475,1,8
19.25,-0.7720937256791558,1,8
20.0,0.38602617260048616,1,8
20.75,3.6096907024063536,1,8
21.5,0.6807204063539716,1,8
22.25,-1.68671286154119,1,8
23.0,20.80451303707887,1,8
23.75,15.4355580078115,1,8
24.5,19.730470809218858,1,8
25.25,34.02437959569981,1,8
26.0,46.69855768710058,1,8
26.75,44.27510984209384,1,8
27.5,44.28502588889013,1,8
28.25,44.244108777942635,1,8
29.0,39.709649444968896,1,8
29.75,51.12497961845415,1,8
30.5,43.972190181813815,1,8
31.25,46.115023989782266,1,8
32.0,81.87444172007442,1,8
32.75,38.01063720207637,1,8
33.5,32.925604778483084,1,8
34.25,33.090187135845326,1,8
35.0,20.708008382822598,1,8
35.75,41.51605392874566,1,8
36.5,51.92659878156911,1,8
37.25,40.647135785606686,1,8
38.0,33.47570791502463,1,8
38.75,40.651947570962214,1,8
39.5,23.759158432581692,1,8
40.25,23.47603039846778,1,8
41.0,9.923288205944516,1,8
41.75,5.607899108315623,1,8
42.5,5.373877757398749,1,8
43.25,0.4385478129697128,1,8
44.0,-2.1093414460306548,1,8
44.75,8.503138865548314,1,8
45.5,58.19195926157874,1,8
46.25,26.58866208110595,1,8
47.0,8.729682429131064,1,8
47.75,44.2860083755497,1,8
0.5,0.08078638857422757,1,9
1.25,-1.0904801574676148,1,9
2.0,6.035151052285775,1,9
2.75,17.12399008913788,1,9
3.5,15.961294357037419,1,9
4.25,14.368113149206462,1,9
5.0,13.067679217863045,1,9
5.75,1.628472155255413,1,9
6.5,14.758443304924274,1,9
7.25,11.42794037311971,1,9
8.0,15.311942589637681,1,9
8.75,8.056054830944188,1,9
9.5,4.12920181506048,1,9
10.25,16.079538034711838,1,9
11.0,36.99302741179503,1,9
11.75,24.602413528131578,1,9
12.5,22.429872980979255,1,9
13.25,4.247776654201804,1,9
14.0,8.01126154344471,1,9
14.75,17.554981758771245,1,9
15.5,4.634703433447392,1,9
16.25,1.8671086838986892,1,9
17.0,0.3648502664569879,1,9
17.75,-4.267086604787053,1,9
18.5,0.48941088526348064,1,9
19.25,-0.1478010716370331,1,9
20.0,-0.0621214355073219,1,9
20.75,5.242367647436915,1,9
21.5,3.66479498160583,1,9
22.25,0.8121994644081333,1,9
23.0,-2.632285063239257,1,9
23.75,13.05595616230041,1,9
24.5,8.921136176594533,1,9
25.25,19.953655311047832,1,9
26.0,36.37294528139676,1,9
26.75,33.63700493391838,1,9
27.5,31.849033432574036,1,9
28.25,33.097241146009424,1,9
29.0,18.90854092767429,1,9
29.75,34.44689651223309,1,9
30.5,14.532187241829943,1,9
31.25,30.586638745957874,1,9
32.0,29.075796018106345,1,9
32.75,17.48933113405285,1,9
33.5,19.8986286093504,1,9
34.25,16.563442778311117,1,9
35.0,11.538309337664504,1,9
35.75,10.147087539787467,1,9
36.5,5.3155730141484305,1,9
37.25,10.962535165774026,1,9
38.0,7.803919692172959,1,9
38.75,2.1062361121519073,1,9
39.5,1.1420554861266101,1,9
40.25,1.0805060690388626,1,9
41.0,-0.9253662019740968,1,9
41.75,0.26372257277924543,1,9
42.5,0.03500941748992863,1,9
43.25,-0.17133931683630027,1,9
44.0,-1.8908661564658733,1,9
44.75,-0.33037492022793735,1,9
45.5,-1.3281633500233727,1,9
46.25,-0.10194481574768212,1,9
47.0,1.8920283326040284,1,9
47.75,12.048165791328252,1,9
0.5,10.575355953979287,1,10
1.25,6.906318199011318,1,10
2.0,28.804974629739988,1,10
2.75,12.206119406502822,1,10
3.5,38.00345112293353,1,10
4.25,51.82618985599017,1,10
5.0,19.168014846854643,1,10
5.75,2.126030849453926,1,10
6.5,26.429718400945582,1,10
7.25,41.773382789355395,1,10
8.0,23.651786123062625,1,10
8.75,28.252315434555623,1,10
9.5,13.028140011321359,1,10
10.25,15.305694653266023,1,10
11.0,5.898736833122063,1,10
11.75,3.9418860491166434,1,10
12.5,25.522538420697764,1,10
13.25,7.39190428036681,1,10
14.0,9.867546786172111,1,10
14.75,-1.0254127293461046,1,10
15.5,-3.2396436522093395,1,10
16.25,-4.603281631274574,1,10
17.0,8.1126044281558,1,10
17.75,7.616926089784216,1,10
18.5,-0.9089170663695736,1,10
19.25,0.46410970290216474,1,10
20.0,-1.3262042375405645,1,10
20.75,0.24687675841359882,1,10
21.5,1.9472209833056755,1,10
22.25,4.442828866599766,1,10
23.0,20.37962106979691,1,10
23.75,14.515824016952678,1,10
24.5,16.486191819474076,1,10
25.25,27.265591589642902,1,10
26.0,24.730724671762413,1,10
26.75,6.649350049515255,1,10
27.5,-1.3533586219664366,1,10
28.25,8.879712839746405,1,10
29.0,37.834369544746316,1,10
29.75,68.95969957305876,1,10
30.5,42.48222715440005,1,10
31.25,34.203877018292566,1,10
32.0,27.77483068223699,1,10
32.75,27.525669080159414,1,10
33.5,43.89745785346758,1,10
34.25,54.12015249356629,1,10
35.0,22.32630297586331,1,10
35.75,21.1065861666849,1,10
36.5,27.380551668582935,1,10
37.25,25.326362078840116,1,10
38.0,14.377219846400468,1,10
38.75,8.994815493928316,1,10
39.5,5.057934321520139,1,10
40.25,1.706593020698823,1,10
41.0,-3.3724823087893747,1,10
41.75,-1.6875493666968804,1,10
42.5,-0.9968694123627697,1,10
43.25,-0.1586918658604579,1,10
44.0,2.114334546967263,1,10
44.75,2.273545527204553,1,10
45.5,0.2917822602472959,1,10
46.25,10.659135936107312,1,10
47.0,2.6280731536796136,1,10
47.75,10.236217715542452,1,10
0.5,7.224222005140379,1,11
1.25,1.4639412912432006,1,11
2.0,9.993769917297321,1,11
2.75,30.137400555583888,1,11
3.5,33.35861289663708,1,11
4.25,45.10820367336942,1,11
5.0,34.619900816324176,1,11
5.75,49.23490572931333,1,11
6.5,41.07255602188094,1,11
7.25,64.30300182016525,1,11
8.0,68.24783756342659,1,11
8.75,46.529992270469926,1,11
9.5,44.336601041403625,1,11
10.25,44.59313458311228,1,11
11.0,45.22858006759662,1,11
11.75,50.39188021120506,1,11
12.5,32.21501082027018,1,11
13.25,24.152509640313664,1,11
14.0,22.574395812586822,1,11
14.75,5.582345048699035,1,11
15.5,0.15614962039438696,1,11
16.25,4.8251980013711595,1,11
17.0,1.255732069561581,1,11
17.75,-0.9985262291917338,1,11
18.5,-3.4136449311155,1,11
19.25,-0.31162513690892757,1,11
20.0,1.9032790391616325,1,11
20.75,2.068252429680107,1,11
21.5,4.2650326005395875,1,11
22.25,4.621940507631407,1,11
23.0,18.450054817826533,1,11
23.75,10.967175736884547,1,11
24.5,14.919100590925575,1,11
25.25,12.77911176048263,1,11
26.0,2.240950439127214,1,11
26.75,8.70676725066747,1,11
27.5,9.91070502161942,1,11
28.25,6.8233378426725935,1,11
29.0,28.112128793846797,1,11
29.75,36.58647905659855,1,11
30.5,24.57183293844414,1,11
31.25,28.743421544471932,1,11
32.0,15.986147405743964,1,11
32.75,16.526402496877186,1,11
33.5,11.07514048686094,1,11
34.25,16.142449146141416,1,11
35.0,34.09224851974899,1,11
35.75,42.352914592283206,1,11
36.5,51.99296700014991,1,11
37.25,20.029665283966743,1,11
38.0,7.245877062024368,1,11
38.75,-2.2343166004170665,1,11
39.5,11.633464277279865,1,11
40.25,13.714227217462518,1,11
41.0,2.118909359528839,1,11
41.75,2.7488533795308108,1,11
42.5,1.5678078275662501,1,11
43.25,0.037618951687247305,1,11
44.0,0.8874322243393418,1,11
44.75,7.175327716099026,1,11
45.5,8.564814328929067,1,11
46.25,-0.5912711644555928,1,11
47.0,6.748316486320356,1,11
47.75,12.740313566601689,1,11
0.5,-0.9001171874689586,1,12
1.25,-2.6077712416688588,1,12
2.0,11.173911067868987,1,12
2.75,6.350971724305765,1,12
3.5,0.4479945384680042,1,12
4.25,0.47376972399614437,1,12
5.0,4.730246090752218,1,12
5.75,15.165602078912194,1,12
6.5,12.584970929246152,1,12
7.25,23.549484417797643,1,12
8.0,18.100783153295893,1,12
8.75,10.882823922013495,1,12
9.5,10.113039293401538,1,12
10.25,5.195496841014034,1,12
11.0,1.5343496613354441,1,12
11.75,7.941789342664372,1,12
12.5,28.091131761367343,1,12
13.25,10.751293426495648,1,12
14.0,0.6914690319839751,1,12
14.75,0.3473724998283594,1,12
15.5,-3.1925465583384787,1,12
16.25,-1.6288852480044138,1,12
17.0,4.139053112909734,1,12
17.75,-3.8021959349396823,1,12
18.5,-0.8626494137947104,1,12
19.25,-1.0606305913566887,1,12
20.0,1.2758224716361444,1,12
20.75,-1.906742286853377,1,12
21.5,2.745985148436889,1,12
22.25,-0.902116342549567,1,12
23.0,-1.90568483173747,1,12
23.75,4.838869134806941,1,12
24.5,6.67347315366441,1,12
25.25,11.013465759642289,1,12
26.0,12.183291097885732,1,12
26.75,8.61124803097309,1,12
27.5,3.1009466926530043,1,12
28.25,22.898073014411917,1,12
29.0,30.859477771958268,1,12
29.75,18.737151865003387,1,12
30.5,14.586754459602606,1,12
31.25,10.882288303775487,1,12
32.0,11.109098068422714,1,12
32.75,8.316366113122843,1,12
33.5,3.4819674980203015,1,12
34.25,15.925638381677434,1,12
35.0,3.4730098621324004,1,12
35.75,6.401337439211682,1,12
36.5,10.783469491227365,1,12
37.25,6.431059216929896,1,12
38.0,3.762341658152243,1,12
38.75,2.0322791799612254,1,12
39.5,2.8437894435636304,1,12
40.25,0.733780641328821,1,12
41.0,-1.6027482230132084,1,12
41.75,3.8915699159559116,1,12
42.5,-0.334757385521402,1,12
43.25,-1.9241890392130818,1,12
44.0,-0.11673286319441831,1,12
44.75,0.8400212158908416,1,12
45.5,3.356790347368983,1,12
46.25,-1.9239390658035411,1,12
47.0,18.027535159284128,1,12
47.75,3.994857838652563,1,12
0.5,1.6608452637676274,1,13
1.25,2.091851944721402,1,13
2.0,6.25759904015422,1,13
2.75,21.44509061884978,1,13
3.5,16.277178232127234,1,13
4.25,11.452099295614861,1,13
5.0,5.952159823549939,1,13
5.75,6.871458610128663,1,13
6.5,9.426481598091918,1,13
7.25,2.081846412210772,1,13
8.0,16.573713370808864,1,13
8.75,6.962150049377237,1,13
9.5,6.2487571317406605,1,13
10.25,0.5045536141184939,1,13
11.0,4.638262668403721,1,13
11.75,5.327412264165076,1,13
12.5,6.211795625937234,1,13
13.25,-3.34368964352481,1,13
14.0,0.9617838859385489,1,13
14.75,1.1526290808083197,1,13
15.5,3.415058725955913,1,13
16.25,8.239495453159636,1,13
17.0,10.399500028018188,1,13
17.75,8.587771654983634,1,13
18.5,-3.1464306961413797,1,13
19.25,-1.8427062268013872,1,13
20.0,2.2727572917823142,1,13
20.75,3.0440421517563965,1,13
21.5,0.37234898845856224,1,13
22.25,1.6018530068482217,1,13
23.0,0.45715672571707827,1,13
23.75,-0.2785408542341288,1,13
24.5,1.9380899291305471,1,13
25.25,9.614464986805805,1,13
26.0,11.652813152814677,1,13
26.75,0.14483440125388558,1,13
27.5,6.415954258598355,1,13
28.25,8.025445993682732,1,13
29.0,16.602202232563187,1,13
29.75,3.73168317069152,1,13
30.5,19.37717270832458,1,13
31.25,12.121783897648822,1,13
32.0,5.03974947884651,1,13
32.75,0.05960724010588292,1,13
33.5,5.780170469037781,1,13
34.25,3.5127586636779577,1,13
35.0,14.374835145712863,1,13
35.75,21.66757228322696,1,13
36.5,9.061440258722003,1,13
37.25,1.1311866992883037,1,13
38.0,-0.8257346158296613,1,13
38.75,2.583827366637554,1,13
39.5,-2.3182553487734556,1,13
40.25,-1.715270073648467,1,13
41.0,3.412285303257417,1,13
41.75,-1.5272848383203048,1,13
42.5,2.6572133054456155,1,13
43.25,-0.18276161573967015,1,13
44.0,2.0172705327409615,1,13
44.75,-0.2470396868500478,1,13
45.5,2.9486761219031346,1,13
46.25,-2.7583192362688123,1,13
47.0,0.8209823653880387,1,13
47.75,0.25931672198797207,1,13
0.5,-1.2948792147923072,1,14
1.25,11.087843987181941,1,14
2.0,21.822449196976304,1,14
2.75,6.222038791970833,1,14
3.5,23.67445250511695,1,14
4.25,51.00601874345389,1,14
5.0,54.48349381933645,1,14
5.75,25.414980602477232,1,14
6.5,30.66021321558038,1,14
7.25,28.758374317919078,1,14
8.0,6.0499740757036164,1,14
8.75,22.65687309607617,1,14
9.5,31.45269406525009,1,14
10.25,28.55805750475669,1,14
11.0,27.87363719855289,1,14
11.75,23.116608103460116,1,14
12.5,16.098440333552386,1,14
13.25,22.268885186648372,1,14
